Track Name,Artist,Streams,Date,code,name
Do Not Disturb,Drake,188396,6/22/17,us,United States
Timeless (feat. DJ SPINKING),A Boogie Wit da Hoodie,188390,2/27/17,us,United States
Halfway Off The Balcony,Big Sean,188382,1/31/17,us,United States
Nobody Else but You,Trey Songz,188371,3/24/17,us,United States
Before You Judge,Bryson Tiller,188369,5/27/17,us,United States
Uh Huh,Julia Michaels,188350,6/15/17,us,United States
Comin Out Strong (feat. The Weeknd),Future,188335,5/10/17,us,United States
Love On The Brain,Rihanna,188333,6/19/17,us,United States
Reminder,The Weeknd,188323,7/7/17,us,United States
From The D To The A (feat. Lil Yachty),Tee Grizzley,188310,4/16/17,us,United States
Thinking out Loud,Ed Sheeran,188299,3/11/17,us,United States
Skateboard P (feat. Big Sean),MadeinTYO,188298,3/29/17,us,United States
Smoke Break (feat. Future),Chance the Rapper,188292,2/17/17,us,United States
Rockin’,The Weeknd,188289,1/5/17,us,United States
What Ifs (feat. Lauren Alaina),Kane Brown,188287,6/20/17,us,United States
Love Galore,SZA,188278,5/6/17,us,United States
Saved,Khalid,188274,4/8/17,us,United States
My Way,Calvin Harris,188263,1/6/17,us,United States
PIE,Future,188257,7/6/17,us,United States
Party (feat. Usher & Gucci Mane),Chris Brown,188248,5/12/17,us,United States
Too Much Sauce (feat. Future & Lil Uzi Vert),DJ ESCO,188244,2/13/17,us,United States
What Ifs (feat. Lauren Alaina),Kane Brown,188240,6/21/17,us,United States
Cold Water (feat. Justin Bieber & MØ),Major Lazer,188240,3/7/17,us,United States
Work,Rihanna,188238,2/4/17,us,United States
Juke Jam (feat. Justin Bieber & Towkio),Chance the Rapper,188210,2/12/17,us,United States
Green Light,Lorde,188206,5/10/17,us,United States
Good Drank,2 Chainz,188206,7/8/17,us,United States
Saturnz Barz (feat. Popcaan),Gorillaz,188202,3/30/17,us,United States
Chanel,Frank Ocean,188191,4/19/17,us,United States
Summer Friends (feat. Jeremih & Francis & The Lights),Chance the Rapper,188190,2/15/17,us,United States
Blue Cheese,2 Chainz,188173,6/23/17,us,United States
Treat You Better,Shawn Mendes,188171,3/29/17,us,United States
Down,Marian Hill,188165,4/16/17,us,United States
Castle on the Hill,Ed Sheeran,188162,6/18/17,us,United States
Let Me Explain,Bryson Tiller,188141,1/10/17,us,United States
Wyclef Jean,Young Thug,188129,3/7/17,us,United States
Oceans Away,A R I Z O N A,188115,1/11/17,us,United States
Come and See Me (feat. Drake),PARTYNEXTDOOR,188110,5/8/17,us,United States
Pop Style,Drake,188102,1/6/17,us,United States
Jumpman,Drake,188090,2/13/17,us,United States
Heavy (feat. Kiiara),Linkin Park,188088,2/18/17,us,United States
I'm so Groovy,Future,188087,5/27/17,us,United States
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,188086,1/29/17,us,United States
Solo Dance,Martin Jensen,188063,1/4/17,us,United States
Father Stretch My Hands Pt. 1,Kanye West,188056,1/4/17,us,United States
do re mi,blackbear,188051,3/28/17,us,United States
Love,Lana Del Rey,188041,3/8/17,us,United States
Get Right Witcha,Migos,188027,6/20/17,us,United States
Want Her,Mustard,188011,3/30/17,us,United States
Father Stretch My Hands Pt. 1,Kanye West,187996,1/27/17,us,United States
Needed Me,Rihanna,187990,5/25/17,us,United States
Since Way Back,Drake,187973,4/8/17,us,United States
Mr. Blue Sky,Electric Light Orchestra,187967,5/8/17,us,United States
Juju on That Beat (TZ Anthem),Zay Hilfigerrr,187963,1/10/17,us,United States
FEEL.,Kendrick Lamar,187953,5/28/17,us,United States
Send My Love (To Your New Lover),Adele,187938,1/5/17,us,United States
FOR MY PEOPLE,Joey Bada$$,187935,4/8/17,us,United States
Side To Side,Ariana Grande,187922,5/10/17,us,United States
Pop Style,Drake,187918,1/27/17,us,United States
Running Back (feat. Lil Wayne),Wale,187918,5/6/17,us,United States
Panda,Desiigner,187912,5/10/17,us,United States
FEEL.,Kendrick Lamar,187894,6/3/17,us,United States
"Perfect Pint (feat. Kendrick Lamar, Gucci Mane & Rae Sremmurd)",Mike WiLL Made-It,187881,5/4/17,us,United States
Everybody,Logic,187881,7/15/17,us,United States
History,Olivia Holt,187871,1/12/17,us,United States
Panda,Desiigner,187869,5/11/17,us,United States
DEVASTATED,Joey Bada$$,187868,6/1/17,us,United States
Galway Girl,Ed Sheeran,187867,7/7/17,us,United States
Scars To Your Beautiful,Alessia Cara,187863,4/13/17,us,United States
Both (feat. Drake),Gucci Mane,187859,7/6/17,us,United States
The Way I Are (Dance with Somebody) (feat. Lil Wayne) - Spotify Version,Bebe Rexha,187855,6/3/17,us,United States
Myself,NAV,187843,6/18/17,us,United States
Skateboard P (feat. Big Sean),MadeinTYO,187834,7/12/17,us,United States
Up,NAV,187828,3/6/17,us,United States
My Shit,A Boogie Wit da Hoodie,187826,2/2/17,us,United States
Reminder,The Weeknd,187815,7/15/17,us,United States
Party (feat. Usher & Gucci Mane),Chris Brown,187810,5/4/17,us,United States
Starving,Hailee Steinfeld,187796,7/8/17,us,United States
Patty Cake,Kodak Black,187794,6/22/17,us,United States
Skateboard P (feat. Big Sean),MadeinTYO,187778,7/11/17,us,United States
Black Beatles,Rae Sremmurd,187764,7/10/17,us,United States
Running Back (feat. Lil Wayne),Wale,187762,4/1/17,us,United States
Dirt On My Boots,Jon Pardi,187760,3/30/17,us,United States
Hard Times,Paramore,187734,5/5/17,us,United States
The Way I Are (Dance with Somebody) (feat. Lil Wayne) - Spotify Version,Bebe Rexha,187732,7/12/17,us,United States
Shot Down,Khalid,187732,3/7/17,us,United States
Panda,Desiigner,187692,4/3/17,us,United States
"Gucci On My (feat. 21 Savage, YG & Migos)",Mike WiLL Made-It,187682,4/2/17,us,United States
Bloodstream,The Chainsmokers,187678,4/17/17,us,United States
Treat You Better,Shawn Mendes,187675,3/31/17,us,United States
Death of a Bachelor,Panic! At The Disco,187674,3/10/17,us,United States
Scars To Your Beautiful,Alessia Cara,187664,4/14/17,us,United States
Exchange,Bryson Tiller,187654,6/19/17,us,United States
Deadz (feat. 2 Chainz),Migos,187653,2/2/17,us,United States
Living Single,Big Sean,187650,1/10/17,us,United States
From The D To The A (feat. Lil Yachty),Tee Grizzley,187634,7/6/17,us,United States
By Your Side,Jonas Blue,187630,1/6/17,us,United States
Gassed Up,Nebu Kiniza,187624,5/12/17,us,United States
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,187621,5/5/17,us,United States
My Shit,A Boogie Wit da Hoodie,187618,2/17/17,us,United States
Skateboard P,MadeinTYO,187617,2/15/17,us,United States
All Ass,Migos,187607,2/3/17,us,United States
Let Me Love You,DJ Snake,187606,5/10/17,us,United States
What They Want,Russ,187606,2/3/17,us,United States
From The D To The A (feat. Lil Yachty),Tee Grizzley,187592,7/7/17,us,United States
The Hills,The Weeknd,187576,1/11/17,us,United States
Party (feat. Usher & Gucci Mane),Chris Brown,187570,5/6/17,us,United States
Side To Side,Ariana Grande,187566,5/6/17,us,United States
Erase Your Social,Lil Uzi Vert,187557,5/5/17,us,United States
Solo Dance,Martin Jensen,187553,5/5/17,us,United States
Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,187539,1/30/17,us,United States
"Perfect Pint (feat. Kendrick Lamar, Gucci Mane & Rae Sremmurd)",Mike WiLL Made-It,187536,6/24/17,us,United States
Capsize,FRENSHIP,187532,1/6/17,us,United States
Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,187499,6/20/17,us,United States
"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",PnB Rock,187497,5/27/17,us,United States
Skepta Interlude,Drake,187479,4/8/17,us,United States
Eyes Closed,Halsey,187437,5/9/17,us,United States
Skateboard P (feat. Big Sean),MadeinTYO,187418,7/15/17,us,United States
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,187405,4/2/17,us,United States
Thumbs,Sabrina Carpenter,187401,2/4/17,us,United States
Blem,Drake,187386,5/27/17,us,United States
How Far I'll Go,Auli'i Cravalho,187379,4/8/17,us,United States
Patty Cake,Kodak Black,187378,6/15/17,us,United States
Look at Me!,XXXTENTACION,187341,1/30/17,us,United States
One Night,Lil Yachty,187337,3/12/17,us,United States
"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",PnB Rock,187330,4/21/17,us,United States
Flex Like Ouu,Lil Pump,187329,7/8/17,us,United States
Skateboard P (feat. Big Sean),MadeinTYO,187328,4/19/17,us,United States
Moves,Big Sean,187327,7/15/17,us,United States
Timeless (feat. DJ SPINKING),A Boogie Wit da Hoodie,187327,2/12/17,us,United States
Lot to Learn,Luke Christopher,187319,1/7/17,us,United States
Reminder,The Weeknd,187317,7/11/17,us,United States
May We All,Florida Georgia Line,187314,4/7/17,us,United States
Work from Home (feat. Ty Dolla $ign),Fifth Harmony,187311,1/30/17,us,United States
Work,Rihanna,187310,2/3/17,us,United States
"Perfect Pint (feat. Kendrick Lamar, Gucci Mane & Rae Sremmurd)",Mike WiLL Made-It,187307,7/15/17,us,United States
Work from Home (feat. Ty Dolla $ign),Fifth Harmony,187307,3/3/17,us,United States
Erase Your Social,Lil Uzi Vert,187304,6/1/17,us,United States
Deja Vu,Post Malone,187302,3/12/17,us,United States
Comin Out Strong (feat. The Weeknd),Future,187298,5/11/17,us,United States
Break Up Every Night,The Chainsmokers,187276,5/29/17,us,United States
Don't,Bryson Tiller,187259,7/6/17,us,United States
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,187255,4/20/17,us,United States
Candy Paint,Post Malone,187255,6/24/17,us,United States
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,187238,5/5/17,us,United States
How Far I'll Go,Auli'i Cravalho,187237,3/26/17,us,United States
Rent Money,Future,187220,4/2/17,us,United States
Gassed Up,Nebu Kiniza,187216,3/26/17,us,United States
Patty Cake,Kodak Black,187208,4/14/17,us,United States
No Frauds,Nicki Minaj,187207,5/25/17,us,United States
My Shit,A Boogie Wit da Hoodie,187206,3/3/17,us,United States
'Till I Collapse,Eminem,187201,2/16/17,us,United States
Work,Rihanna,187190,3/4/17,us,United States
Selfish,PnB Rock,187187,6/21/17,us,United States
Gold,Kiiara,187177,1/6/17,us,United States
Let Me Love You,DJ Snake,187177,5/9/17,us,United States
Roses (feat. ROZES),The Chainsmokers,187172,1/12/17,us,United States
All We Got (feat. Kanye West & Chicago Children's Choir),Chance the Rapper,187144,3/3/17,us,United States
Reminding Me,Shawn Hook,187138,5/29/17,us,United States
Flex Like Ouu,Lil Pump,187136,7/6/17,us,United States
Timeless (feat. DJ SPINKING),A Boogie Wit da Hoodie,187136,1/6/17,us,United States
How Would You Feel (Paean),Ed Sheeran,187130,3/28/17,us,United States
Saved,Khalid,187130,6/23/17,us,United States
Run Me Dry,Bryson Tiller,187110,7/11/17,us,United States
Million Reasons,Lady Gaga,187103,2/27/17,us,United States
Controlla,Drake,187099,5/12/17,us,United States
The Weekend,SZA,187072,6/16/17,us,United States
High Without Your Love,Loote,187069,7/7/17,us,United States
Good Drank,2 Chainz,187064,1/29/17,us,United States
Don't,Bryson Tiller,187063,7/14/17,us,United States
Side To Side,Ariana Grande,187037,5/12/17,us,United States
Comin Out Strong (feat. The Weeknd),Future,187031,5/27/17,us,United States
Location,Khalid,187024,1/12/17,us,United States
Shed a Light,Robin Schulz,186999,2/13/17,us,United States
Trap Trap Trap (feat. Young Thug & Wale),Rick Ross,186999,3/28/17,us,United States
"How Far I'll Go - From ""Moana""",Alessia Cara,186994,7/7/17,us,United States
Antidote,Travis Scott,186990,4/20/17,us,United States
Jumpman,Drake,186978,3/6/17,us,United States
Stressed Out,Twenty One Pilots,186969,2/27/17,us,United States
Close My Eyes,21 Savage,186968,7/14/17,us,United States
Wyclef Jean,Young Thug,186965,1/11/17,us,United States
DEVASTATED,Joey Bada$$,186939,5/25/17,us,United States
Work,Rihanna,186928,3/3/17,us,United States
Super Far,LANY,186920,7/11/17,us,United States
We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,186918,1/9/17,us,United States
Come and See Me (feat. Drake),PARTYNEXTDOOR,186918,4/18/17,us,United States
"Me, Myself & I",G-Eazy,186917,1/28/17,us,United States
What Ifs (feat. Lauren Alaina),Kane Brown,186911,6/22/17,us,United States
"How Far I'll Go - From ""Moana""",Alessia Cara,186899,7/6/17,us,United States
CRZY,Kehlani,186896,1/31/17,us,United States
m.A.A.d city,Kendrick Lamar,186891,5/4/17,us,United States
"How Far I'll Go - From ""Moana""",Alessia Cara,186862,5/24/17,us,United States
Castle on the Hill,Ed Sheeran,186849,5/28/17,us,United States
Reminder,The Weeknd,186847,3/25/17,us,United States
To the Max (feat. Drake),DJ Khaled,186841,7/6/17,us,United States
Love Incredible (feat. Camila Cabello),Cashmere Cat,186836,2/17/17,us,United States
Do Not Disturb,Drake,186832,6/17/17,us,United States
Galway Girl,Ed Sheeran,186816,6/17/17,us,United States
Galway Girl,Ed Sheeran,186804,7/14/17,us,United States
No Heart,21 Savage,186797,7/9/17,us,United States
Moves,Big Sean,186795,7/11/17,us,United States
Blue Cheese,2 Chainz,186771,6/19/17,us,United States
"Me, Myself & I",G-Eazy,186771,2/17/17,us,United States
Flex Like Ouu,Lil Pump,186767,6/24/17,us,United States
Timeless (feat. DJ SPINKING),A Boogie Wit da Hoodie,186760,3/7/17,us,United States
Some Way,NAV,186748,5/4/17,us,United States
Run Me Dry,Bryson Tiller,186734,6/24/17,us,United States
Timeless (feat. DJ SPINKING),A Boogie Wit da Hoodie,186724,3/8/17,us,United States
Get It Together,Drake,186722,5/9/17,us,United States
Exchange,Bryson Tiller,186712,6/17/17,us,United States
Want Her,Mustard,186711,4/13/17,us,United States
"How Far I'll Go - From ""Moana""",Alessia Cara,186710,6/23/17,us,United States
History,Olivia Holt,186693,1/11/17,us,United States
Weak,AJR,186675,5/29/17,us,United States
I Took A Pill In Ibiza - Seeb Remix,Mike Posner,186672,2/17/17,us,United States
There He Go,Kodak Black,186671,3/4/17,us,United States
Litty (feat. Tory Lanez),Meek Mill,186659,1/8/17,us,United States
What They Want,Russ,186656,6/18/17,us,United States
No Frauds,Nicki Minaj,186646,5/11/17,us,United States
Weak,AJR,186630,6/3/17,us,United States
Teenage Fever,Drake,186629,6/16/17,us,United States
Nothings Into Somethings,Drake,186606,4/14/17,us,United States
Escápate Conmigo,Wisin,186596,6/23/17,us,United States
Controlla,Drake,186592,5/24/17,us,United States
My Shit,A Boogie Wit da Hoodie,186591,2/18/17,us,United States
Love,Lana Del Rey,186580,3/9/17,us,United States
Dead People,21 Savage,186573,7/9/17,us,United States
Still Here,Drake,186572,1/12/17,us,United States
Photograph,Ed Sheeran,186547,3/5/17,us,United States
m.A.A.d city,Kendrick Lamar,186524,5/5/17,us,United States
Into You,Ariana Grande,186521,2/2/17,us,United States
Skateboard P (feat. Big Sean),MadeinTYO,186518,4/20/17,us,United States
No Frauds,Nicki Minaj,186515,5/10/17,us,United States
Culture (feat. DJ Khaled),Migos,186508,2/4/17,us,United States
Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,186500,3/8/17,us,United States
Don't Wanna Know,Maroon 5,186497,4/13/17,us,United States
Stressed Out,Twenty One Pilots,186492,3/25/17,us,United States
Saved,Khalid,186487,7/14/17,us,United States
Uh Huh,Julia Michaels,186487,6/19/17,us,United States
Weak,AJR,186478,7/14/17,us,United States
This Town,Niall Horan,186477,2/14/17,us,United States
Small Town Boy,Dustin Lynch,186474,6/16/17,us,United States
XXX. FEAT. U2.,Kendrick Lamar,186465,6/18/17,us,United States
4422,Drake,186452,4/16/17,us,United States
Deja Vu,J. Cole,186422,5/6/17,us,United States
"God, Your Mama, And Me",Florida Georgia Line,186415,6/1/17,us,United States
Side To Side,Ariana Grande,186407,5/11/17,us,United States
Chanel,Frank Ocean,186405,4/8/17,us,United States
In Case You Didn't Know,Brett Young,186404,3/27/17,us,United States
Craving You,Thomas Rhett,186384,4/1/17,us,United States
Immortal,J. Cole,186377,2/4/17,us,United States
What They Want,Russ,186344,4/7/17,us,United States
One Night,Lil Yachty,186344,3/8/17,us,United States
Starving,Hailee Steinfeld,186342,7/15/17,us,United States
One Night,Lil Yachty,186341,3/31/17,us,United States
It's Gotta Be You,Isaiah Firebrace,186340,1/12/17,us,United States
We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,186339,1/27/17,us,United States
Some Way,NAV,186335,6/16/17,us,United States
Congratulations - Remix,Post Malone,186315,7/8/17,us,United States
Never Be Like You,Flume,186312,2/14/17,us,United States
The Night We Met,Lord Huron,186287,7/6/17,us,United States
Happier,Ed Sheeran,186272,5/4/17,us,United States
Mercy,Shawn Mendes,186256,4/19/17,us,United States
U Ain't Never,Kodak Black,186253,3/31/17,us,United States
Patty Cake,Kodak Black,186251,5/29/17,us,United States
Don't Say,The Chainsmokers,186249,4/17/17,us,United States
Big Poppa - 2005 Remaster,The Notorious B.I.G.,186236,3/9/17,us,United States
Skateboard P (feat. Big Sean),MadeinTYO,186228,7/8/17,us,United States
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,186224,6/17/17,us,United States
Same Drugs,Chance the Rapper,186207,3/24/17,us,United States
That's What I Like,Bruno Mars,186206,1/7/17,us,United States
Running Back (feat. Lil Wayne),Wale,186203,4/15/17,us,United States
X Men,Lil Yachty,186198,5/25/17,us,United States
Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,186196,4/1/17,us,United States
Don't,Bryson Tiller,186195,7/7/17,us,United States
Side To Side,Ariana Grande,186187,6/21/17,us,United States
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,186184,4/3/17,us,United States
OOOUUU,Young M.A,186180,3/11/17,us,United States
Let Me Love You,DJ Snake,186178,5/6/17,us,United States
Get Right Witcha,Migos,186174,6/22/17,us,United States
All We Know,The Chainsmokers,186173,3/4/17,us,United States
Father Stretch My Hands Pt. 1,Kanye West,186170,2/2/17,us,United States
Flex Like Ouu,Lil Pump,186147,6/19/17,us,United States
The Hills,The Weeknd,186144,2/14/17,us,United States
Chained To The Rhythm,Katy Perry,186117,5/5/17,us,United States
Sidewalks,The Weeknd,186115,2/12/17,us,United States
Erase Your Social,Lil Uzi Vert,186107,5/24/17,us,United States
